,row,col,top
7552,980,761,1.0
7553,980,1142,0.0
7554,980,1195,1.0
7555,980,1208,1.0
7556,981,23,0.0
7557,981,117,1.0
7558,981,544,1.0
7559,981,681,0.0
7560,981,851,0.0
7561,981,965,0.0
7562,981,1032,1.0
7563,981,1169,0.0
7564,981,1182,1.0
7565,982,44,0.0
7566,982,84,0.0
7567,982,154,1.0
7568,982,368,0.0
7569,982,460,1.0
7570,982,530,1.0
7571,982,535,0.0
7572,982,1181,1.0
7573,982,1296,0.0
7574,983,141,0.0
7575,983,709,1.0
7576,983,810,0.0
7577,983,1208,1.0
7578,983,1317,0.0
7579,983,1322,1.0
7580,984,111,0.0
7581,984,382,1.0
7582,984,390,0.0
7583,984,498,0.0
7584,984,502,0.0
7585,984,543,1.0
7586,984,995,0.0
7587,984,1006,1.0
7588,984,1216,0.0
7589,984,1364,1.0
7590,984,1386,1.0
7591,985,237,0.0
7592,985,317,0.0
7593,985,346,0.0
7594,985,763,1.0
7595,985,1196,0.0
7596,985,1323,1.0
7597,986,60,1.0
7598,986,102,0.0
7599,986,251,0.0
7600,986,349,0.0
7601,986,370,1.0
7602,986,542,1.0
7603,986,792,0.0
7604,986,938,0.0
7605,986,977,1.0
7606,986,1387,1.0
7607,987,36,0.0
7608,987,69,0.0
7609,987,293,1.0
7610,987,689,1.0
7611,987,698,0.0
7612,987,1160,0.0
7613,987,1247,0.0
7614,988,94,0.0
7615,988,229,0.0
7616,988,292,1.0
7617,988,304,1.0
7618,988,329,0.0
7619,988,858,0.0
7620,988,1325,1.0
7621,988,1339,0.0
7622,989,164,0.0
7623,989,305,1.0
7624,989,460,1.0
7625,989,604,1.0
7626,989,828,0.0
7627,989,857,0.0
7628,989,1008,1.0
7629,989,1020,1.0
7630,989,1207,1.0
7631,989,1330,1.0
7632,989,1398,1.0
7633,990,286,0.0
7634,990,306,1.0
7635,990,409,0.0
7636,990,930,0.0
7637,990,1024,0.0
7638,990,1230,1.0
7639,991,198,1.0
7640,991,387,1.0
7641,991,465,1.0
7642,991,502,0.0
7643,991,541,1.0
7644,991,1017,1.0
7645,991,1043,1.0
7646,991,1155,1.0
7647,991,1199,1.0
7648,991,1301,1.0
7649,991,1389,0.0
7650,992,199,1.0
7651,992,466,1.0
7652,992,1339,0.0
7653,993,131,1.0
7654,993,249,0.0
7655,993,308,1.0
7656,993,589,0.0
7657,993,614,0.0
7658,993,762,0.0
7659,993,766,0.0
7660,993,799,0.0
7661,993,1013,1.0
7662,993,1188,1.0
7663,994,237,0.0
7664,994,369,1.0
7665,994,421,0.0
7666,994,816,0.0
7667,994,861,0.0
7668,994,977,1.0
7669,994,1004,1.0
7670,994,1049,0.0
7671,994,1106,1.0
7672,994,1210,1.0
7673,994,1235,1.0
7674,994,1353,1.0
7675,995,17,0.0
7676,995,61,1.0
7677,995,271,1.0
7678,995,309,1.0
7679,995,349,0.0
7680,995,421,0.0
7681,995,503,1.0
7682,995,701,0.0
7683,995,1124,1.0
7684,995,1130,0.0
7685,995,1149,0.0
7686,995,1263,0.0
7687,995,1366,0.0
7688,996,96,0.0
7689,996,256,0.0
7690,996,340,0.0
7691,996,360,0.0
7692,996,541,1.0
7693,996,873,1.0
7694,996,1000,1.0
7695,996,1041,1.0
7696,996,1212,1.0
7697,996,1293,0.0
7698,997,682,0.0
7699,997,755,0.0
7700,997,765,0.0
7701,997,853,1.0
7702,997,874,1.0
7703,997,968,0.0
7704,997,1154,0.0
7705,998,638,1.0
7706,998,657,1.0
7707,998,706,0.0
7708,998,1016,0.0
7709,998,1036,0.0
7710,998,1066,0.0
7711,999,68,0.0
7712,999,128,1.0
7713,999,140,0.0
7714,999,232,0.0
7715,999,244,0.0
7716,999,617,0.0
7717,999,932,0.0
7718,999,1154,0.0
7719,999,1309,0.0
7720,999,1363,1.0
7721,1000,42,0.0
7722,1000,742,1.0
7723,1000,767,1.0
7724,1000,881,0.0
7725,1000,1119,0.0
7726,1001,76,0.0
7727,1001,125,1.0
7728,1001,208,1.0
7729,1001,272,1.0
7730,1001,307,0.0
7731,1001,389,1.0
7732,1001,632,1.0
7733,1001,662,1.0
7734,1001,979,1.0
7735,1001,1039,1.0
7736,1001,1131,0.0
7737,1002,85,0.0
7738,1002,124,1.0
7739,1002,237,1.0
7740,1002,468,1.0
7741,1002,538,0.0
7742,1002,548,1.0
7743,1002,564,1.0
7744,1002,631,1.0
7745,1002,767,1.0
7746,1002,885,0.0
7747,1002,1121,0.0
7748,1002,1252,0.0
7749,1003,260,0.0
7750,1003,269,1.0
7751,1003,674,0.0
7752,1003,696,1.0
7753,1003,1006,0.0
7754,1003,1018,0.0
7755,1003,1101,1.0
7756,1003,1169,0.0
7757,1004,62,1.0
7758,1004,276,1.0
7759,1004,282,1.0
7760,1004,325,0.0
7761,1004,477,1.0
7762,1004,554,1.0
7763,1004,1010,1.0
7764,1004,1214,1.0
7765,1004,1238,1.0
7766,1004,1320,1.0
7767,1004,1338,0.0
7768,1005,390,1.0
7769,1005,399,0.0
7770,1005,475,1.0
7771,1005,487,1.0
7772,1005,512,0.0
7773,1005,592,0.0
7774,1005,635,0.0
7775,1005,701,0.0
7776,1005,939,0.0
7777,1005,1164,0.0
7778,1005,1358,0.0
7779,1006,107,0.0
7780,1006,209,1.0
7781,1006,258,0.0
7782,1006,574,1.0
7783,1006,700,0.0
7784,1006,868,0.0
7785,1006,884,1.0
7786,1006,975,1.0
7787,1006,987,1.0
7788,1006,1037,1.0
7789,1006,1215,1.0
7790,1006,1366,0.0
7791,1007,177,0.0
7792,1007,263,1.0
7793,1007,409,0.0
7794,1007,571,1.0
7795,1007,575,1.0
7796,1007,670,1.0
7797,1007,957,0.0
7798,1008,251,1.0
7799,1008,275,0.0
7800,1008,316,1.0
7801,1008,391,1.0
7802,1008,576,1.0
7803,1008,974,1.0
7804,1008,1001,0.0
7805,1008,1059,0.0
7806,1008,1062,0.0
7807,1008,1321,1.0
7808,1009,262,1.0
7809,1009,550,0.0
7810,1010,14,0.0
7811,1010,317,1.0
7812,1010,365,0.0
7813,1010,410,0.0
7814,1010,505,1.0
7815,1010,677,0.0
7816,1010,1136,0.0
7817,1010,1155,0.0
7818,1010,1194,0.0
7819,1011,189,0.0
7820,1011,259,1.0
7821,1011,419,0.0
7822,1011,429,0.0
7823,1011,1045,0.0
7824,1011,1092,0.0
7825,1011,1101,1.0
7826,1011,1216,1.0
7827,1012,129,0.0
7828,1012,309,0.0
7829,1012,369,0.0
7830,1012,512,1.0
7831,1012,780,1.0
7832,1012,889,1.0
7833,1012,1016,0.0
7834,1012,1163,0.0
7835,1013,30,0.0
7836,1013,72,0.0
7837,1013,139,1.0
7838,1013,219,1.0
7839,1013,483,0.0
7840,1013,532,0.0
7841,1013,775,1.0
7842,1013,778,1.0
7843,1013,814,0.0
7844,1013,877,0.0
7845,1013,894,1.0
7846,1013,943,0.0
7847,1013,1009,0.0
7848,1013,1301,0.0
7849,1014,22,0.0
7850,1014,227,0.0
7851,1014,801,0.0
7852,1014,917,1.0
7853,1014,1012,0.0
7854,1014,1381,0.0
7855,1015,220,1.0
7856,1015,247,0.0
7857,1015,379,1.0
7858,1015,396,1.0
7859,1015,762,1.0
7860,1015,1037,0.0
7861,1015,1043,0.0
7862,1015,1139,0.0
7863,1015,1192,0.0
7864,1015,1196,1.0
7865,1016,101,0.0
7866,1016,142,1.0
7867,1016,153,0.0
7868,1016,295,0.0
7869,1016,381,1.0
7870,1016,563,0.0
7871,1016,619,0.0
7872,1016,702,1.0
7873,1016,823,1.0
7874,1016,836,0.0
7875,1016,921,1.0
7876,1016,944,0.0
7877,1016,1100,1.0
7878,1016,1169,1.0
7879,1017,490,0.0
7880,1017,506,1.0
7881,1017,696,0.0
7882,1017,928,1.0
7883,1017,939,1.0
7884,1017,1208,0.0
7885,1017,1356,1.0
7886,1017,1379,0.0
7887,1018,198,1.0
7888,1018,324,0.0
7889,1018,674,1.0
7890,1018,704,1.0
7891,1018,967,1.0
7892,1018,1038,0.0
7893,1019,119,0.0
7894,1019,146,1.0
7895,1019,156,0.0
7896,1019,184,1.0
7897,1019,247,1.0
7898,1019,342,0.0
7899,1019,400,1.0
7900,1019,759,1.0
7901,1019,1218,1.0
7902,1019,1266,0.0
7903,1019,1330,1.0
7904,1020,215,0.0
7905,1020,251,1.0
7906,1020,477,0.0
7907,1020,717,0.0
7908,1020,986,0.0
7909,1020,1331,1.0
7910,1021,148,1.0
7911,1021,228,1.0
7912,1021,245,1.0
7913,1021,475,0.0
7914,1021,534,0.0
7915,1021,675,1.0
7916,1021,681,0.0
7917,1021,739,0.0
7918,1021,812,0.0
7919,1021,945,1.0
7920,1021,1366,0.0
7921,1021,1388,1.0
7922,1022,561,0.0
7923,1022,1099,1.0
7924,1022,1267,0.0
7925,1023,71,0.0
7926,1023,280,1.0
7927,1023,938,0.0
7928,1023,1098,1.0
7929,1023,1142,0.0
7930,1024,14,0.0
7931,1024,248,0.0
7932,1024,471,1.0
7933,1024,545,0.0
7934,1024,753,1.0
7935,1024,951,1.0
7936,1024,1039,0.0
7937,1024,1162,1.0
7938,1025,230,1.0
7939,1025,241,1.0
7940,1025,254,1.0
7941,1025,405,1.0
7942,1025,957,1.0
7943,1025,1035,1.0
7944,1025,1194,0.0
7945,1025,1216,1.0
7946,1026,52,1.0
7947,1026,300,0.0
7948,1026,333,0.0
7949,1026,463,1.0
7950,1026,562,0.0
7951,1026,659,0.0
7952,1026,678,0.0
7953,1026,687,0.0
7954,1026,794,0.0
7955,1026,925,0.0
7956,1026,1332,1.0
7957,1027,17,0.0
7958,1027,78,0.0
7959,1027,152,1.0
7960,1027,232,1.0
7961,1027,279,0.0
7962,1027,712,1.0
7963,1027,730,0.0
7964,1027,735,1.0
7965,1027,917,1.0
7966,1027,1304,1.0
7967,1028,279,0.0
7968,1028,292,1.0
7969,1028,342,0.0
7970,1028,609,0.0
7971,1028,780,1.0
7972,1028,984,0.0
7973,1028,1112,0.0
7974,1028,1156,0.0
7975,1028,1186,0.0
7976,1029,154,1.0
7977,1029,293,1.0
7978,1029,388,0.0
7979,1029,410,1.0
7980,1029,420,0.0
7981,1029,744,0.0
7982,1029,1151,0.0
7983,1029,1153,0.0
7984,1029,1213,1.0
7985,1029,1225,1.0
7986,1029,1342,1.0
7987,1029,1350,1.0
7988,1030,510,1.0
7989,1030,617,1.0
7990,1030,634,0.0
7991,1030,640,0.0
7992,1030,676,1.0
7993,1030,878,0.0
7994,1030,1226,1.0
7995,1031,86,0.0
7996,1031,227,0.0
7997,1031,322,1.0
7998,1031,376,0.0
7999,1031,501,0.0
8000,1031,666,0.0
8001,1031,675,1.0
8002,1031,723,0.0
8003,1031,754,1.0
8004,1031,858,0.0
8005,1031,1194,1.0
8006,1031,1213,1.0
8007,1031,1304,1.0
8008,1031,1341,1.0
8009,1032,55,1.0
8010,1032,514,1.0
8011,1032,530,0.0
8012,1032,694,0.0
8013,1032,900,1.0
8014,1032,1098,0.0
8015,1032,1260,0.0
8016,1033,229,0.0
8017,1033,383,1.0
8018,1033,1033,1.0
8019,1033,1042,0.0
8020,1033,1048,0.0
8021,1033,1212,1.0
8022,1033,1279,0.0
8023,1034,425,1.0
8024,1034,670,1.0
8025,1034,788,0.0
8026,1034,1180,0.0
8027,1035,16,1.0
8028,1035,276,1.0
8029,1035,386,0.0
8030,1035,833,0.0
8031,1035,956,1.0
8032,1035,1230,1.0
8033,1035,1298,1.0
8034,1035,1354,1.0
8035,1036,116,0.0
8036,1036,550,0.0
8037,1036,754,1.0
8038,1036,855,0.0
8039,1036,985,0.0
8040,1036,1032,1.0
8041,1036,1089,1.0
8042,1036,1244,0.0
8043,1036,1301,0.0
8044,1037,61,0.0
8045,1037,274,1.0
8046,1037,524,0.0
8047,1037,536,0.0
8048,1037,773,0.0
8049,1037,1056,0.0
8050,1037,1104,0.0
8051,1037,1129,0.0
8052,1038,58,1.0
8053,1038,144,0.0
8054,1038,282,0.0
8055,1038,294,1.0
8056,1038,356,0.0
8057,1038,477,1.0
8058,1038,557,0.0
8059,1038,595,1.0
8060,1038,605,1.0
8061,1038,725,0.0
8062,1038,954,1.0
8063,1038,1125,0.0
8064,1038,1143,1.0
8065,1038,1176,0.0
8066,1038,1355,1.0
8067,1038,1380,0.0
8068,1039,490,0.0
8069,1039,504,1.0
8070,1039,893,1.0
8071,1039,1345,0.0
8072,1040,197,0.0
8073,1040,500,1.0
8074,1040,550,0.0
8075,1040,808,0.0
8076,1040,1143,1.0
8077,1040,1186,0.0
8078,1040,1381,0.0
8079,1041,607,1.0
8080,1041,686,1.0
8081,1041,719,1.0
8082,1041,832,1.0
8083,1041,1066,1.0
8084,1041,1070,1.0
8085,1041,1211,1.0
8086,1041,1390,0.0
8087,1042,277,0.0
8088,1042,505,1.0
8089,1042,678,0.0
8090,1042,833,1.0
8091,1042,967,1.0
8092,1042,1084,1.0
8093,1042,1356,0.0
8094,1043,53,1.0
8095,1043,63,0.0
8096,1043,258,1.0
8097,1043,351,0.0
8098,1043,664,0.0
8099,1043,676,0.0
8100,1043,951,1.0
8101,1043,1153,0.0
8102,1044,90,0.0
8103,1044,92,0.0
8104,1044,140,0.0
8105,1044,238,1.0
8106,1044,292,0.0
8107,1044,375,0.0
8108,1044,408,1.0
8109,1044,487,0.0
8110,1044,568,0.0
8111,1044,598,1.0
8112,1044,659,1.0
8113,1044,791,0.0
8114,1044,863,0.0
8115,1044,1013,0.0
8116,1044,1058,1.0
8117,1045,460,0.0
8118,1045,535,1.0
8119,1045,576,0.0
8120,1045,672,1.0
8121,1045,826,0.0
8122,1045,862,0.0
8123,1045,1057,1.0
8124,1046,10,0.0
8125,1046,423,0.0
8126,1046,673,1.0
8127,1046,685,0.0
8128,1046,958,0.0
8129,1046,1055,1.0
8130,1046,1275,0.0
8131,1047,39,0.0
8132,1047,68,1.0
8133,1047,175,0.0
8134,1047,430,0.0
8135,1047,442,0.0
8136,1047,462,0.0
8137,1047,608,1.0
8138,1047,683,0.0
8139,1047,764,0.0
8140,1047,786,1.0
8141,1047,883,0.0
8142,1047,1145,1.0
8143,1047,1308,0.0
8144,1048,63,0.0
8145,1048,140,0.0
8146,1048,450,0.0
8147,1048,508,0.0
8148,1048,522,0.0
8149,1048,585,0.0
8150,1048,654,1.0
8151,1048,819,0.0
8152,1048,942,0.0
8153,1048,949,1.0
8154,1048,963,0.0
8155,1048,1050,1.0
8156,1048,1354,0.0
8157,1049,292,1.0
8158,1049,735,0.0
8159,1049,963,0.0
8160,1049,1022,1.0
8161,1049,1254,0.0
8162,1049,1369,0.0
8163,1050,380,1.0
8164,1050,500,1.0
8165,1050,542,0.0
8166,1050,566,0.0
8167,1050,621,0.0
8168,1050,652,1.0
8169,1050,729,1.0
8170,1050,755,0.0
8171,1050,855,0.0
8172,1050,972,1.0
8173,1050,1060,0.0
8174,1050,1138,1.0
8175,1051,12,0.0
8176,1051,213,1.0
8177,1051,1020,1.0
8178,1051,1040,1.0
8179,1052,17,0.0
8180,1052,30,0.0
8181,1052,73,1.0
8182,1052,562,0.0
8183,1052,667,0.0
8184,1052,782,0.0
8185,1052,797,0.0
8186,1052,869,0.0
8187,1052,1081,1.0
8188,1052,1140,1.0
8189,1052,1281,0.0
8190,1052,1282,0.0
8191,1052,1332,1.0
8192,1052,1359,1.0
8193,1053,74,1.0
8194,1053,96,0.0
8195,1053,209,1.0
8196,1053,307,0.0
8197,1053,339,0.0
8198,1053,407,1.0
8199,1053,492,1.0
8200,1053,551,1.0
8201,1053,610,1.0
8202,1053,663,0.0
8203,1053,795,0.0
8204,1053,838,1.0
8205,1053,1047,1.0
8206,1054,36,0.0
8207,1054,304,0.0
8208,1054,314,0.0
8209,1054,425,0.0
8210,1054,755,0.0
8211,1054,756,0.0
8212,1054,853,0.0
8213,1054,912,0.0
8214,1054,1085,0.0
8215,1055,364,0.0
8216,1055,524,0.0
8217,1055,593,0.0
8218,1055,1104,0.0
8219,1055,1215,1.0
8220,1055,1381,0.0
8221,1055,1396,0.0
8222,1056,78,0.0
8223,1056,625,0.0
8224,1056,650,1.0
8225,1056,750,1.0
8226,1056,1074,1.0
8227,1056,1110,0.0
8228,1056,1255,0.0
8229,1057,192,0.0
8230,1057,194,0.0
8231,1057,296,1.0
8232,1057,334,0.0
8233,1057,439,0.0
8234,1057,889,0.0
8235,1058,162,0.0
8236,1058,463,0.0
8237,1058,604,0.0
8238,1058,779,0.0
8239,1058,802,1.0
8240,1058,1324,1.0
8241,1059,170,0.0
8242,1059,548,1.0
8243,1059,553,0.0
8244,1059,734,1.0
8245,1059,1040,1.0
8246,1059,1073,1.0
8247,1059,1136,0.0
8248,1059,1210,0.0
8249,1059,1301,1.0
8250,1059,1329,0.0
8251,1060,407,1.0
8252,1060,436,0.0
8253,1060,493,1.0
8254,1060,526,0.0
8255,1060,608,0.0
8256,1060,678,0.0
8257,1060,962,0.0
8258,1060,1099,1.0
8259,1060,1254,0.0
8260,1061,137,0.0
8261,1061,257,0.0
8262,1061,303,0.0
8263,1061,664,0.0
8264,1061,796,0.0
8265,1061,1174,0.0
8266,1061,1368,0.0
8267,1062,76,1.0
8268,1062,82,0.0
8269,1062,662,0.0
8270,1062,785,0.0
8271,1062,1217,1.0
8272,1062,1353,0.0
8273,1062,1378,0.0
8274,1063,62,0.0
8275,1063,246,0.0
8276,1063,295,1.0
8277,1063,546,1.0
8278,1063,740,0.0
8279,1063,757,1.0
8280,1063,838,0.0
8281,1063,1073,1.0
8282,1063,1110,0.0
8283,1063,1135,1.0
8284,1063,1335,0.0
8285,1064,98,1.0
8286,1064,204,1.0
8287,1064,225,0.0
8288,1064,400,0.0
8289,1064,658,0.0
8290,1064,1059,0.0
8291,1064,1077,0.0
8292,1065,50,0.0
8293,1065,104,0.0
8294,1065,407,1.0
8295,1065,659,0.0
8296,1065,804,1.0
8297,1065,910,1.0
8298,1065,1134,1.0
8299,1065,1290,1.0
8300,1065,1327,0.0
8301,1066,539,1.0
8302,1066,647,1.0
8303,1066,775,0.0
8304,1066,1028,0.0
8305,1066,1104,0.0
8306,1066,1133,1.0
8307,1067,74,0.0
8308,1067,406,1.0
8309,1067,599,0.0
8310,1067,1006,1.0
8311,1067,1070,1.0
8312,1067,1132,1.0
8313,1068,492,1.0
8314,1068,614,1.0
8315,1068,859,0.0
8316,1068,960,0.0
8317,1068,1052,0.0
8318,1068,1117,1.0
8319,1068,1150,1.0
8320,1068,1196,0.0
8321,1068,1220,1.0
8322,1068,1319,0.0
8323,1069,65,0.0
8324,1069,87,1.0
8325,1069,205,0.0
8326,1069,231,0.0
8327,1069,480,1.0
8328,1069,610,1.0
8329,1069,740,1.0
8330,1069,750,0.0
8331,1069,1037,1.0
8332,1069,1113,1.0
8333,1069,1179,0.0
8334,1070,51,0.0
8335,1070,129,0.0
8336,1070,274,0.0
8337,1070,323,0.0
8338,1070,526,1.0
8339,1070,594,0.0
8340,1070,950,0.0
8341,1070,993,0.0
8342,1070,1112,1.0
8343,1070,1163,1.0
8344,1070,1343,0.0
8345,1071,151,0.0
8346,1071,241,0.0
8347,1071,406,1.0
8348,1071,443,1.0
8349,1071,863,1.0
8350,1071,1067,1.0
8351,1072,145,0.0
8352,1072,491,1.0
8353,1072,944,0.0
8354,1072,1233,1.0
8355,1072,1347,1.0
8356,1073,465,0.0
8357,1073,594,0.0
8358,1073,633,0.0
8359,1073,745,1.0
8360,1073,750,0.0
8361,1073,760,0.0
8362,1073,765,0.0
8363,1073,836,0.0
8364,1073,1065,1.0
8365,1074,52,1.0
8366,1074,134,1.0
8367,1074,217,0.0
8368,1074,456,1.0
8369,1074,469,0.0
8370,1074,551,1.0
8371,1074,563,0.0
8372,1074,594,0.0
8373,1074,614,0.0
8374,1074,641,0.0
8375,1074,818,0.0
8376,1074,996,0.0
8377,1074,1115,0.0
8378,1074,1238,0.0
8379,1074,1364,0.0
8380,1075,31,1.0
8381,1075,66,1.0
8382,1075,296,1.0
8383,1075,493,1.0
8384,1075,746,1.0
8385,1075,780,0.0
8386,1075,831,0.0
8387,1075,873,0.0
8388,1075,1110,1.0
8389,1076,88,1.0
8390,1076,306,0.0
8391,1076,663,1.0
8392,1076,728,0.0
8393,1076,998,1.0
8394,1076,1064,1.0
8395,1076,1317,0.0
8396,1076,1322,0.0
8397,1077,28,0.0
8398,1077,111,0.0
8399,1077,134,1.0
8400,1077,350,0.0
8401,1077,440,0.0
8402,1077,484,1.0
8403,1077,614,0.0
8404,1077,642,0.0
8405,1077,868,0.0
8406,1077,1016,1.0
8407,1077,1115,0.0
8408,1078,142,1.0
8409,1078,145,1.0
8410,1078,366,0.0
8411,1078,369,0.0
8412,1078,684,0.0
8413,1078,875,0.0
8414,1078,1063,1.0
8415,1079,189,0.0
8416,1079,202,0.0
8417,1079,223,0.0
8418,1079,608,1.0
8419,1079,782,0.0
8420,1079,862,1.0
8421,1079,886,0.0
8422,1079,1165,0.0
8423,1079,1243,0.0
8424,1079,1286,0.0
8425,1079,1303,1.0
8426,1080,130,1.0
8427,1080,145,1.0
8428,1080,211,1.0
8429,1080,453,0.0
8430,1080,545,1.0
8431,1080,571,1.0
8432,1080,614,0.0
8433,1080,672,1.0
8434,1080,736,1.0
8435,1080,749,1.0
8436,1080,973,0.0
8437,1080,1107,1.0
8438,1080,1294,0.0
8439,1080,1323,0.0
8440,1080,1372,0.0
8441,1081,194,1.0
8442,1081,465,0.0
8443,1081,849,0.0
8444,1081,1062,1.0
8445,1081,1240,0.0
8446,1082,285,1.0
8447,1082,562,1.0
8448,1082,701,0.0
8449,1082,724,1.0
8450,1082,900,0.0
8451,1083,33,0.0
8452,1083,91,1.0
8453,1083,212,1.0
8454,1083,220,0.0
8455,1083,234,0.0
8456,1083,269,0.0
8457,1083,353,0.0
8458,1083,476,1.0
8459,1083,509,0.0
8460,1083,684,0.0
8461,1083,735,1.0
8462,1083,831,0.0
8463,1084,213,1.0
8464,1084,310,0.0
8465,1084,663,0.0
8466,1084,948,0.0
8467,1084,955,1.0
8468,1084,1216,0.0
8469,1085,22,0.0
8470,1085,44,0.0
8471,1085,932,1.0
8472,1085,1055,1.0
8473,1086,366,0.0
8474,1086,751,0.0
8475,1086,1199,1.0
8476,1086,1249,0.0
8477,1087,464,1.0
8478,1087,469,1.0
8479,1087,553,1.0
8480,1087,604,0.0
8481,1087,640,1.0
8482,1087,831,0.0
8483,1087,999,1.0
8484,1087,1052,1.0
8485,1088,94,1.0
8486,1088,128,1.0
8487,1088,563,0.0
8488,1088,835,0.0
8489,1088,921,0.0
8490,1088,946,1.0
8491,1089,649,0.0
8492,1089,708,1.0
8493,1090,97,0.0
8494,1090,135,0.0
8495,1090,467,1.0
8496,1090,639,1.0
8497,1090,726,0.0
8498,1090,879,0.0
8499,1090,924,0.0
8500,1090,938,1.0
8501,1090,1213,0.0
8502,1090,1324,0.0
8503,1091,40,0.0
8504,1091,119,1.0
8505,1091,185,1.0
8506,1091,197,0.0
8507,1091,331,0.0
8508,1091,525,0.0
8509,1091,586,1.0
8510,1091,732,1.0
8511,1091,810,0.0
8512,1091,1137,0.0
8513,1091,1163,0.0
8514,1092,30,1.0
8515,1092,709,1.0
8516,1092,1285,1.0
8517,1092,1333,0.0
8518,1093,118,1.0
8519,1093,405,1.0
8520,1093,899,0.0
8521,1094,117,1.0
8522,1094,169,0.0
8523,1094,491,1.0
8524,1094,850,0.0
8525,1094,942,1.0
8526,1094,948,1.0
8527,1094,954,1.0
8528,1094,1014,1.0
8529,1094,1099,1.0
8530,1094,1315,0.0
8531,1095,407,1.0
8532,1095,587,1.0
8533,1095,614,0.0
8534,1095,1038,0.0
8535,1095,1097,1.0
8536,1095,1151,1.0
8537,1095,1158,0.0
8538,1095,1273,1.0
8539,1096,113,1.0
8540,1096,192,1.0
8541,1096,302,1.0
8542,1096,320,0.0
8543,1096,625,0.0
8544,1096,867,0.0
8545,1096,1140,0.0
8546,1097,128,1.0
8547,1097,187,0.0
8548,1097,572,0.0
8549,1097,610,0.0
8550,1097,700,0.0
8551,1097,714,0.0
8552,1097,1015,1.0
8553,1097,1136,1.0
8554,1097,1355,0.0
8555,1098,28,0.0
8556,1098,72,0.0
8557,1098,400,0.0
8558,1098,527,0.0
8559,1098,552,1.0
8560,1098,851,1.0
8561,1098,890,0.0
8562,1098,915,0.0
8563,1098,1073,0.0
8564,1098,1095,1.0
8565,1098,1129,0.0
8566,1099,57,1.0
8567,1099,389,0.0
8568,1099,497,0.0
8569,1099,592,0.0
8570,1099,852,1.0
8571,1099,965,1.0
8572,1099,1055,1.0
8573,1099,1104,0.0
8574,1100,107,1.0
8575,1100,148,0.0
8576,1100,200,0.0
8577,1100,215,1.0
8578,1100,264,1.0
8579,1100,339,0.0
8580,1100,974,1.0
8581,1100,1208,1.0
8582,1100,1236,0.0
8583,1101,163,0.0
8584,1101,214,1.0
8585,1101,220,1.0
8586,1101,370,0.0
8587,1101,599,0.0
8588,1101,749,0.0
8589,1101,793,0.0
8590,1101,1307,0.0
8591,1101,1382,0.0
8592,1102,47,1.0
8593,1102,179,0.0
8594,1102,256,1.0
8595,1102,319,1.0
8596,1102,370,0.0
8597,1102,411,0.0
8598,1103,108,1.0
8599,1103,318,1.0
8600,1103,580,0.0
8601,1103,671,0.0
8602,1103,695,1.0
8603,1103,817,0.0
8604,1103,1093,1.0
8605,1103,1136,1.0
8606,1103,1275,1.0
8607,1104,94,0.0
8608,1104,210,0.0
8609,1104,239,1.0
8610,1104,437,0.0
8611,1104,478,0.0
8612,1104,548,0.0
8613,1104,607,0.0
8614,1104,828,0.0
8615,1104,976,1.0
8616,1104,1029,0.0
8617,1105,340,1.0
8618,1105,351,0.0
8619,1105,655,0.0
8620,1105,732,1.0
8621,1105,851,1.0
8622,1105,1142,0.0
8623,1105,1281,1.0
8624,1106,99,1.0
8625,1106,588,1.0
8626,1106,616,0.0
8627,1106,810,0.0
8628,1106,1084,0.0
8629,1106,1397,0.0
8630,1107,36,0.0
8631,1107,96,0.0
8632,1107,189,1.0
8633,1107,240,1.0
8634,1107,298,0.0
8635,1107,373,0.0
8636,1107,613,0.0
8637,1107,971,0.0
8638,1107,978,1.0
8639,1107,1164,0.0
8640,1107,1292,0.0
8641,1108,107,1.0
8642,1108,206,0.0
8643,1108,214,1.0
8644,1108,246,0.0
8645,1108,287,0.0
8646,1108,695,1.0
8647,1108,1013,1.0
8648,1108,1060,0.0
8649,1108,1078,0.0
8650,1108,1236,0.0
8651,1109,310,1.0
8652,1109,462,0.0
8653,1109,649,1.0
8654,1109,747,0.0
8655,1109,933,0.0
8656,1109,1171,1.0
8657,1109,1308,0.0
8658,1110,41,1.0
8659,1110,68,1.0
8660,1110,733,1.0
8661,1110,826,1.0
8662,1110,855,0.0
8663,1110,944,0.0
8664,1110,1013,1.0
8665,1110,1218,0.0
8666,1110,1386,0.0
8667,1111,138,0.0
8668,1111,579,0.0
8669,1111,772,0.0
8670,1111,892,0.0
8671,1111,964,0.0
8672,1111,1346,0.0
8673,1112,301,0.0
8674,1112,961,0.0
8675,1112,1016,1.0
8676,1112,1176,1.0
8677,1112,1245,0.0
8678,1112,1304,0.0
8679,1112,1311,0.0
8680,1113,40,1.0
8681,1113,96,1.0
8682,1113,464,1.0
8683,1113,669,0.0
8684,1113,716,0.0
8685,1113,878,0.0
8686,1113,895,0.0
8687,1113,1004,1.0
8688,1113,1017,1.0
8689,1113,1087,1.0
8690,1113,1177,1.0
8691,1114,16,0.0
8692,1114,150,1.0
8693,1114,172,0.0
8694,1114,213,0.0
8695,1114,360,0.0
8696,1114,411,1.0
8697,1114,520,0.0
8698,1114,537,0.0
8699,1114,691,0.0
8700,1114,738,0.0
8701,1114,962,0.0
8702,1114,1022,1.0
8703,1114,1086,1.0
